WindNumber,Time,WindSpeed,Power,RotorSpeed
1,2018/7/29 20:20,6.0845,365.05,10.274
1,2018/7/29 20:30,5.907368421,359.8947368,10.29210526
1,2018/7/29 20:40,6.494210526,461.6315789,10.91631579
1,2018/7/29 20:50,7.719,641.6,12.0245
1,2018/7/29 21:00,7.500526316,622.5789474,11.89052632
1,2018/7/29 21:10,7.275,571.65,11.6235
1,2018/7/29 21:20,6.7,514.7894737,11.25473684
1,2018/7/29 21:30,6.392,442.35,10.8045
1,2018/7/29 21:40,6.488421053,455.4210526,10.92526316
1,2018/7/29 21:50,6.7085,516.95,11.2685
1,2018/7/29 22:00,6.5605,486.35,11.075
1,2018/7/29 22:10,6.58,498.6842105,11.17368421
1,2018/7/29 22:20,6.6615,503.85,11.2345
1,2018/7/29 22:30,6.463,456.5,10.9085
1,2018/7/29 22:40,6.03,389.1578947,10.43473684
1,2018/7/29 22:50,5.679473684,314.0526316,9.921052632
1,2018/7/29 23:00,5.3555,270.65,9.571
1,2018/7/29 23:10,4.7745,191.05,9.012
1,2018/7/29 23:20,4.242,111.85,8.604
1,2018/7/29 23:30,3.953157895,91.78947368,8.563684211
1,2018/7/29 23:40,4.172222222,107.2222222,8.602777778
1,2018/7/29 23:50,4.137777778,124.2222222,8.64
1,2018/7/30 0:00,4.814210526,185,8.882105263
1,2018/7/30 0:10,4.228421053,108.7894737,8.598947368
1,2018/7/30 0:20,3.386666667,37.08333333,5.324166667
1,2018/7/30 0:50,3.522307692,2.538461538,5.044615385
1,2018/7/30 1:30,4.3915,170.1,8.797
1,2018/7/30 1:40,3.7735,95.75,8.574
1,2018/7/30 1:50,3.5035,79.35,8.5365
1,2018/7/30 2:00,3.597777778,93.88888889,8.575555556
1,2018/7/30 2:10,4.185,122.5555556,8.648333333
1,2018/7/30 2:20,5.111111111,250,9.425
1,2018/7/30 2:30,5.333157895,272.3157895,9.619473684
1,2018/7/30 2:40,5.400526316,289.4210526,9.742631579
1,2018/7/30 2:50,5.464,284.5,9.699
1,2018/7/30 3:00,4.815,193.15,8.9675
1,2018/7/30 3:10,4.6305,189.3,8.9335
1,2018/7/30 3:20,4.043529412,123,8.632941176
1,2018/7/30 3:30,5.054210526,260.9473684,9.519473684
1,2018/7/30 3:40,5.301578947,312.3157895,9.928421053
1,2018/7/30 3:50,5.496842105,342.4210526,10.15105263
1,2018/7/30 4:00,5.662941176,361.1764706,10.29117647
1,2018/7/30 4:10,5.4555,319.75,9.9895
1,2018/7/30 4:20,5.431875,307.9375,9.8925
1,2018/7/30 4:30,4.857222222,207.5,9.048333333
1,2018/7/30 4:40,4.391052632,164.8421053,8.820526316
1,2018/7/30 4:50,4.546,134.95,8.66
1,2018/7/30 5:00,4.490555556,132.5,8.652777778
1,2018/7/30 5:10,4.453888889,125.7777778,8.639444444
1,2018/7/30 5:20,3.455714286,37.92857143,6.371428571
1,2018/7/30 5:40,4.034,59.33333333,6.634
1,2018/7/30 5:50,4.466666667,136.0666667,8.660666667
1,2018/7/30 6:00,4.134117647,101.2941176,8.584117647
1,2018/7/30 6:20,3.912,63.05,8.716
1,2018/7/30 6:30,2.963333333,18.33333333,4.906666667
1,2018/7/30 8:40,4.382142857,76.85714286,5.219285714
1,2018/7/30 8:50,4.3265,156.15,8.8015
1,2018/7/30 9:00,4.685263158,161.8947368,8.808947368
1,2018/7/30 9:10,4.758947368,172,8.866842105
1,2018/7/30 9:20,4.282105263,120.2105263,8.641052632
1,2018/7/30 9:30,4.713157895,202.3157895,9.151578947
1,2018/7/30 9:40,5.42,244.6842105,9.382631579
1,2018/7/30 9:50,5.3155,206.9,9.176
1,2018/7/30 10:00,4.8685,194.05,9.158
1,2018/7/30 10:10,5.797058824,297.1176471,9.791764706
1,2018/7/30 10:20,6.4725,498.55,11.0985
1,2018/7/30 10:30,6.603,455.1,10.876
1,2018/7/30 10:40,6.2165,416.2,10.5555
1,2018/7/30 10:50,7.298,639.45,11.9695
1,2018/7/30 11:00,6.060526316,345.5263158,10.14263158
1,2018/7/30 11:10,6.500526316,459.1578947,10.77736842
1,2018/7/30 11:20,6.5455,468.75,10.829
1,2018/7/30 11:30,6.5275,391.7,10.388
1,2018/7/30 11:40,7.221,586.55,11.5495
1,2018/7/30 11:50,6.855,536.25,11.275
1,2018/7/30 12:00,7.8585,770.65,12.4085
1,2018/7/30 12:10,7.692,651.95,11.8305
1,2018/7/30 12:20,6.2815,346.65,10.118
1,2018/7/30 12:30,7.3535,656.7,11.673
1,2018/7/30 12:40,7.9715,841.9,12.699
1,2018/7/30 12:50,7.219,608.95,11.6965
1,2018/7/30 13:00,6.4445,434.8,10.4795
1,2018/7/30 13:10,6.4035,451.05,10.7675
1,2018/7/30 13:20,6.674,460.25,10.728
1,2018/7/30 13:30,5.07,174.8333333,8.733333333
1,2018/7/30 13:40,6.516875,274.1875,8.57
1,2018/7/30 13:50,6.3105,344.6,10.113
1,2018/7/30 14:00,5.2975,148.1,8.89
1,2018/7/30 14:10,6.818,422.1,10.5845
1,2018/7/30 14:20,5.184736842,231.8421053,9.268421053
1,2018/7/30 14:30,6.444,396.5,10.484
1,2018/7/30 14:40,6.1705,398.9,10.3835
1,2018/7/30 14:50,4.79,183.2,9.055
1,2018/7/30 15:00,4.957142857,88.71428571,6.096428571
1,2018/7/30 15:10,6.162,324.25,9.9695
1,2018/7/30 15:20,6.573,470.45,10.8525
1,2018/7/30 15:30,5.030666667,184.0666667,8.202
1,2018/7/30 15:40,6.674705882,256.8235294,7.440588235
1,2018/7/30 15:50,7.107,591.7,11.6435
1,2018/7/30 16:00,6.885263158,559.8947368,11.19526316
1,2018/7/30 16:10,8.278,884.65,12.8935
1,2018/7/30 16:20,7.6825,702.6,12.2085
1,2018/7/30 16:30,6.913,541.5,11.1785
1,2018/7/30 16:40,6.7315,415.35,10.603
1,2018/7/30 16:50,6.981,509.4,11.167
1,2018/7/30 17:00,6.852,453.9,10.7665
1,2018/7/30 17:10,6.1385,387.95,10.395
1,2018/7/30 17:20,7.489,593.4,11.595
1,2018/7/30 17:30,7.0285,583.45,11.506
1,2018/7/30 17:40,6.651578947,454.4736842,10.79315789
1,2018/7/30 17:50,7.4335,543.55,11.3485
1,2018/7/30 18:00,7.4395,577,11.616
1,2018/7/30 18:10,7.1435,542.9,11.259
1,2018/7/30 18:20,7.573684211,675.6842105,12.03631579
1,2018/7/30 18:30,6.681052632,414.4210526,10.58578947
1,2018/7/30 18:40,7.0655,508.45,11.201
1,2018/7/30 18:50,6.530526316,379.4736842,10.34315789
1,2018/7/30 19:00,6.315263158,370.1578947,10.30368421
1,2018/7/30 19:10,5.005,185.25,9.01
1,2018/7/30 19:20,5.0755,207.75,9.1765
1,2018/7/30 19:30,5.294210526,213.9473684,9.222631579
1,2018/7/30 19:40,5.657,253.55,9.446
1,2018/7/30 19:50,4.6755,149.65,8.8645
1,2018/7/30 20:00,4.363888889,117.6666667,8.655
1,2018/7/30 20:10,6.6475,409.25,10.517
1,2018/7/30 20:20,7.183333333,542.8888889,11.37555556
1,2018/7/30 20:30,7.2075,563.6,11.5385
1,2018/7/30 20:40,7.523888889,655.7777778,12.05555556
1,2018/7/30 20:50,8.19,806.35,12.756
1,2018/7/30 21:00,7.7945,767.65,12.575
1,2018/7/30 21:10,9.139473684,1134.578947,14.01789474
1,2018/7/30 21:20,8.931,975.85,13.4625
1,2018/7/30 21:30,8.0345,790.55,12.716
1,2018/7/30 21:40,7.0985,577.15,11.584
1,2018/7/30 21:50,5.329,238.5,9.3565
1,2018/7/30 22:00,5.276842105,255.5263158,9.458421053
1,2018/7/30 22:10,4.751578947,189.4210526,8.948947368
1,2018/7/30 22:20,4.566315789,166.4736842,8.806842105
1,2018/7/30 22:30,4.8705,168.85,8.799
1,2018/7/30 22:40,5.453157895,281.1578947,9.645263158
1,2018/7/30 22:50,5.7095,333.3,9.981
1,2018/7/30 23:00,4.79,184.65,8.929
1,2018/7/30 23:10,5.181,222.6,9.2145
1,2018/7/30 23:20,4.9545,180.3,8.8605
1,2018/7/30 23:30,4.336315789,136.1052632,8.664736842
1,2018/7/30 23:40,4.0905,112.05,8.6185
1,2018/7/30 23:50,4.535263158,153.0526316,8.777368421
1,2018/7/31 0:00,4.9345,201.1,9.017
1,2018/7/31 0:10,5.3845,288,9.7325
1,2018/7/31 0:20,5.361,265.8,9.5535
1,2018/7/31 0:30,4.65,183.1052632,8.906315789
1,2018/7/31 0:40,4.7085,186,8.8875
1,2018/7/31 0:50,4.251111111,128.3333333,8.662222222
1,2018/7/31 1:00,4.182,122.35,8.6315
1,2018/7/31 1:10,4.5335,142.75,8.6785
1,2018/7/31 1:20,4.773684211,174.2105263,8.816315789
1,2018/7/31 1:30,3.84,89.82352941,8.556470588
1,2018/7/31 1:40,3.187142857,46.92857143,6.880714286
1,2018/7/31 3:20,4.624705882,115.0588235,7.85
1,2018/7/31 3:30,4.838947368,138.6842105,8.664736842
1,2018/7/31 3:40,4.314210526,98.05263158,8.577894737
1,2018/7/31 3:50,3.501875,23.0625,4.60875
1,2018/7/31 4:10,4.057142857,47.71428571,5.994285714
1,2018/7/31 4:20,4.042222222,119.7777778,8.623888889
1,2018/7/31 4:30,4.501052632,160.3684211,8.814210526
1,2018/7/31 4:40,5.031,224.85,9.2005
1,2018/7/31 4:50,4.577894737,145.1052632,8.801052632
1,2018/7/31 5:50,4.38625,53.125,5.0475
1,2018/7/31 6:00,5.001052632,166.2631579,8.758947368
1,2018/7/31 6:10,5.413529412,205.1176471,9.036470588
1,2018/7/31 6:20,4.561578947,115.1578947,8.613684211
1,2018/7/31 6:30,4.711111111,150.7222222,8.697777778
1,2018/7/31 6:40,4.4435,129.6,8.6465
1,2018/7/31 6:50,4.583684211,144,8.698421053
1,2018/7/31 7:00,4.528947368,134.5789474,8.681052632
1,2018/7/31 7:10,3.709473684,84.78947368,8.552105263
1,2018/7/31 7:20,3.512142857,11.5,3.284285714
1,2018/7/31 7:40,4.29,1.833333333,4.641666667
1,2018/7/31 7:50,3.49625,25.375,5.4
1,2018/7/31 8:20,5.62375,191.375,8.034375
1,2018/7/31 8:30,4.536111111,143.6666667,8.475
1,2018/7/31 8:50,5.05375,117.75,6.333125
1,2018/7/31 9:00,4.967894737,175.1052632,8.916842105
1,2018/7/31 9:10,5.2305,222.9,9.2005
1,2018/7/31 9:20,4.9225,176.75,8.986
1,2018/7/31 9:40,5.569444444,242.1666667,9.579444444
1,2018/7/31 9:50,6.416842105,388.4736842,10.42789474
1,2018/7/31 10:00,6.7845,499.6,11.1085
1,2018/7/31 10:10,6.6015,453,10.856
1,2018/7/31 10:20,5.205,234.05,9.384
1,2018/7/31 10:30,5.804736842,262.7368421,9.517894737
1,2018/7/31 10:40,6.337368421,393.0526316,10.41
1,2018/7/31 10:50,5.532105263,288.6315789,9.808421053
1,2018/7/31 11:00,4.7725,152.85,8.794
1,2018/7/31 11:10,6.193,408.75,10.5425
1,2018/7/31 11:20,6.2675,369.65,10.2985
1,2018/7/31 11:30,6.54,434.2,10.7065
1,2018/7/31 11:40,6.332222222,350.8888889,9.907777778
1,2018/7/31 11:50,5.873636364,182.6363636,5.93
1,2018/7/31 12:00,4.798947368,152.9473684,8.836842105
1,2018/7/31 12:10,6.3105,455.75,10.7675
1,2018/7/31 12:20,7.224736842,560.5789474,11.31368421
1,2018/7/31 12:30,6.478,476.35,10.801
1,2018/7/31 12:40,7.051,531.05,11.241
1,2018/7/31 12:50,8.388421053,888.7894737,13.03421053
1,2018/7/31 13:00,7.3305,565.6,11.529
1,2018/7/31 13:10,7.276,589.1,11.57
1,2018/7/31 13:20,7.0475,534.2,11.0345
1,2018/7/31 13:30,7.4705,653.95,11.8185
1,2018/7/31 13:40,7.7645,722.25,12.2105
1,2018/7/31 13:50,7.669,671,11.945
1,2018/7/31 14:00,8.9385,1188.2,14.1975
1,2018/7/31 14:10,8.751,1034.1,13.4495
1,2018/7/31 14:20,7.9545,762.55,12.3155
1,2018/7/31 14:30,9.1585,1152.5,14.072
1,2018/7/31 14:40,9.145,932.95,12.8935
1,2018/7/31 14:50,8.5955,1053.2,13.5425
1,2018/7/31 15:00,8.169473684,855.3157895,12.86947368
1,2018/7/31 15:10,7.137368421,624,11.92052632
1,2018/7/31 15:20,7.3225,651.2,11.971
1,2018/7/31 15:30,7.443684211,609.7894737,11.69263158
1,2018/7/31 15:40,8.27,898.25,12.835
1,2018/7/31 15:50,7.717894737,730.2105263,12.32263158
1,2018/7/31 16:00,8.312222222,859.3333333,12.82666667
1,2018/7/31 16:10,7.2625,621.05,11.7305
1,2018/7/31 16:20,5.782631579,295,9.801052632
1,2018/7/31 16:30,7.007894737,564.6842105,11.45
1,2018/7/31 16:40,7.873684211,780.1052632,12.62421053
1,2018/7/31 16:50,8.099,834.7,12.8665
1,2018/7/31 17:00,7.9565,826.35,12.845
1,2018/7/31 17:10,8.398421053,961,13.23052632
1,2018/7/31 17:20,8.602,981.05,13.377
1,2018/7/31 17:30,7.8,650.75,11.9635
1,2018/7/31 17:40,8.636315789,930.8421053,13.05631579
1,2018/7/31 17:50,9.155,1116.2,13.5955
1,2018/7/31 18:00,9.6585,1276.7,14.1675
1,2018/7/31 18:10,10.5925,1481.4,14.719
1,2018/7/31 18:20,12.19222222,1677.222222,14.99944444
1,2018/7/31 18:30,11.40473684,1617.631579,14.87421053
1,2018/7/31 18:40,10.4515,1399.8,14.446
1,2018/7/31 18:50,11.2695,1561.2,14.746
1,2018/7/31 19:00,11.14888889,1589.777778,14.92444444
1,2018/7/31 19:10,9.982631579,1278.684211,14.2
1,2018/7/31 19:20,8.354,903.4,13.078
1,2018/7/31 19:30,10.0975,1393.35,14.489
1,2018/7/31 19:40,9.164,1249.1,14.062
1,2018/7/31 19:50,9.1855,1188.2,14.033
1,2018/7/31 20:00,9.7625,1333.8,14.354
1,2018/7/31 20:10,10.53631579,1563.526316,14.84947368
1,2018/7/31 20:20,11.3105,1639.6,14.939
1,2018/7/31 20:30,10.28736842,1481.421053,14.67736842
1,2018/7/31 20:40,10.30631579,1389.789474,14.52578947
1,2018/7/31 20:50,10.399,1464.25,14.681
1,2018/7/31 21:00,10.1945,1365.55,14.549
1,2018/7/31 21:10,8.6795,948.05,13.324
1,2018/7/31 21:20,9.1875,1027.1,13.6745
1,2018/7/31 21:30,8.34,892.2,13.112
1,2018/7/31 21:40,8.7435,1007.6,13.639
1,2018/7/31 21:50,7.651052632,745.5263158,12.48736842
1,2018/7/31 22:00,7.891,823.35,12.8305
1,2018/7/31 22:10,8.7525,1024.65,13.678
1,2018/7/31 22:20,8.8795,1105.95,13.9795
1,2018/7/31 22:30,8.1195,882.45,13.128
1,2018/7/31 22:40,7.1775,613.8,11.8415
1,2018/7/31 22:50,5.607,318.75,9.907
1,2018/7/31 23:00,5.146666667,199.9444444,9.048333333
1,2018/7/31 23:10,5.2435,231.65,9.252
1,2018/7/31 23:20,4.5275,169.6,8.9315
1,2018/7/31 23:30,3.5775,25.58333333,4.998333333
1,2018/7/31 23:50,6.07,327.5714286,8.259285714
1,2018/8/1 0:00,5.7305,334.55,10.061
1,2018/8/1 0:10,6.555789474,450.3157895,10.87631579
1,2018/8/1 0:20,6,358.15,10.2215
1,2018/8/1 0:30,5.6665,271.05,9.56
1,2018/8/1 0:40,5.123,189.1,8.8965
1,2018/8/1 0:50,5.676315789,263.5789474,9.543684211
1,2018/8/1 1:00,5.6425,245.2,9.3815
1,2018/8/1 1:10,5.8335,296.05,9.8045
1,2018/8/1 1:20,5.797222222,345.2222222,10.175
1,2018/8/1 1:30,6.397058824,402,10.53588235
1,2018/8/1 1:40,7.150526316,606.1578947,11.80684211
1,2018/8/1 1:50,6.559,487.2,11.1195
1,2018/8/1 2:00,7.364210526,580.1578947,11.66894737
1,2018/8/1 2:10,7.3365,556.15,11.533
1,2018/8/1 2:20,6.0115,373.85,10.35
1,2018/8/1 2:30,5.4375,288.2,9.7285
1,2018/8/1 2:40,6.4395,477.6,11.0595
1,2018/8/1 2:50,6.1615,429.05,10.767
1,2018/8/1 3:00,4.451,175.3,8.9785
1,2018/8/1 3:10,3.64625,17.875,6.225
1,2018/8/1 3:20,5.528235294,282.9411765,9.659411765
1,2018/8/1 3:30,5.5815,313.45,9.923
1,2018/8/1 3:40,5.325,241.05,9.3635
1,2018/8/1 3:50,7.2685,608.95,11.8295
1,2018/8/1 4:00,8.2895,886,13.181
1,2018/8/1 4:10,8.306,867.45,13.0945
1,2018/8/1 4:20,6.9315,512.65,11.2525
1,2018/8/1 4:30,6.531052632,445,10.84210526
1,2018/8/1 4:40,6.7,440.75,10.7675
1,2018/8/1 4:50,8.089473684,814.8421053,12.79842105
1,2018/8/1 5:00,8.162,880.95,13.0065
1,2018/8/1 5:10,8.613,956.05,13.4615
1,2018/8/1 5:20,9.6665,1403.85,14.616
1,2018/8/1 5:30,9.5115,1328.95,14.3935
1,2018/8/1 5:40,8.971052632,1289.631579,14.41368421
1,2018/8/1 5:50,8.815,1149.3,13.953
1,2018/8/1 6:00,6.407894737,438.4210526,10.72157895
1,2018/8/1 6:10,6.225789474,363.4210526,10.31631579
1,2018/8/1 6:20,6.881578947,507.5789474,11.23
1,2018/8/1 6:30,6.552,461.45,10.957
1,2018/8/1 6:40,6.432,456,10.923
1,2018/8/1 6:50,5.5485,295.2,9.7835
1,2018/8/1 7:00,5.5875,313.95,9.9095
1,2018/8/1 7:10,5.4895,267.7,9.5845
1,2018/8/1 7:20,6.596842105,436.3684211,10.77526316
1,2018/8/1 7:30,6.7425,466.5,10.9805
1,2018/8/1 7:40,6.9775,510.25,11.2465
1,2018/8/1 7:50,6.4275,506.6,11.211
1,2018/8/1 8:00,7.3925,691.6,12.2115
1,2018/8/1 8:10,8.4505,998.85,13.5835
1,2018/8/1 8:20,8.823,1164.15,14.0235
1,2018/8/1 8:30,8.1315,990,13.4905
1,2018/8/1 8:40,6.7775,529.25,11.2275
1,2018/8/1 8:50,7.0625,575.85,11.5575
1,2018/8/1 9:00,8.0515,856.05,12.9825
1,2018/8/1 9:10,7.977,895.7,13.082
1,2018/8/1 9:20,6.6935,530.1,11.2165
1,2018/8/1 9:30,7.289,654.35,11.974
1,2018/8/1 9:40,8.174,975.65,13.378
1,2018/8/1 9:50,7.705789474,731.3157895,12.22894737
1,2018/8/1 10:00,7.503,704.6,11.9325
1,2018/8/1 10:10,6.7615,503.1,11.083
1,2018/8/1 10:20,7.1675,609.35,11.7755
1,2018/8/1 10:30,8.739,1023.45,13.351
1,2018/8/1 10:40,7.837,792.8,12.6605
1,2018/8/1 10:50,8.315,933.1,13.039
1,2018/8/1 11:00,7.9945,796.05,12.7285
1,2018/8/1 11:10,7.475263158,701.0526316,12.24421053
1,2018/8/1 11:20,8.118947368,899,12.80894737
1,2018/8/1 11:30,8.564,1012.2,13.425
1,2018/8/1 11:40,8.09,807.95,12.631
1,2018/8/1 11:50,7.4565,644.35,11.892
1,2018/8/1 12:00,6.9395,560.45,11.4295
1,2018/8/1 12:10,7.0305,541.05,11.364
1,2018/8/1 12:20,6.8635,486.3,10.994
1,2018/8/1 12:30,8.251578947,805.5263158,12.74105263
1,2018/8/1 12:40,9.0825,1095.6,13.772
1,2018/8/1 12:50,8.8925,1019.15,13.2565
1,2018/8/1 13:00,8.7475,982.25,13.248
1,2018/8/1 13:10,8.8715,1040.25,13.543
1,2018/8/1 13:20,8.941,1060.6,13.493
1,2018/8/1 13:30,9.673,1232.2,13.9355
1,2018/8/1 13:40,8.482,901.7,12.843
1,2018/8/1 13:50,9.1745,990.15,13.2095
1,2018/8/1 14:00,8.905,897,12.8985
1,2018/8/1 14:10,10.3355,1461.25,14.4635
1,2018/8/1 14:20,9.6435,1350.05,14.3675
1,2018/8/1 14:30,9.704,1333.55,14.3
1,2018/8/1 14:40,8.988947368,1097.736842,13.50421053
1,2018/8/1 14:50,9.4165,1172.55,13.878
1,2018/8/1 15:00,9.381,1105.75,13.6475
1,2018/8/1 15:10,9.5525,1212.25,14.0725
1,2018/8/1 15:20,9.644,1226.3,14.2345
1,2018/8/1 15:30,10.1705,1385.5,14.5495
1,2018/8/1 15:40,9.645,1276.45,14.1785
1,2018/8/1 15:50,8.165263158,911.9473684,13.06263158
1,2018/8/1 16:00,9.261,1258.8,14.2445
1,2018/8/1 16:10,8.213,887.35,13.07
1,2018/8/1 16:20,8.0115,821.1,12.5855
1,2018/8/1 16:30,8.327,828.95,12.768
1,2018/8/1 16:40,8.6565,946.55,13.2045
1,2018/8/1 16:50,7.021,583.5,11.2585
1,2018/8/1 17:00,7.487,616.5,11.6605
1,2018/8/1 17:10,7.554736842,692.5263158,11.94684211
1,2018/8/1 17:20,7.809,714.6,12.1155
1,2018/8/1 17:30,9.376,1168.05,13.8405
1,2018/8/1 17:40,8.238421053,821.0526316,12.71684211
1,2018/8/1 17:50,9.7175,1290.15,14.0715
1,2018/8/1 18:00,8.193,750.75,12.51
1,2018/8/1 18:10,9.1065,1092.2,13.666
1,2018/8/1 18:20,8.8755,986.35,13.4115
1,2018/8/1 18:30,10.09263158,1269.631579,14.16
1,2018/8/1 18:40,9.922,1332.15,14.375
1,2018/8/1 18:50,10.7035,1567.95,14.7985
1,2018/8/1 19:00,8.384210526,916.4210526,13.10526316
1,2018/8/1 19:10,7.8145,778.75,12.516
1,2018/8/1 19:20,10.1115,1401.7,14.5515
1,2018/8/1 19:30,8.369,945.6,13.245
1,2018/8/1 19:40,8.994,1058.6,13.657
1,2018/8/1 19:50,9.2355,1191.7,14.08
1,2018/8/1 20:00,9.113684211,1075.684211,13.75473684
1,2018/8/1 20:10,9.291,1080.65,13.748
1,2018/8/1 20:20,10.4105,1402.7,14.6045
1,2018/8/1 20:30,10.5345,1451.1,14.5945
1,2018/8/1 20:40,11.31368421,1572.736842,14.85105263
1,2018/8/1 20:50,10.4725,1470.95,14.671
1,2018/8/1 21:00,9.8765,1285.95,14.34
1,2018/8/1 21:10,10.819,1494.55,14.7255
1,2018/8/1 21:20,10.3915,1374.7,14.593
1,2018/8/1 21:30,9.7885,1171.2,14.1255
1,2018/8/1 21:40,8.945263158,961.0526316,13.47263158
1,2018/8/1 21:50,7.579473684,658.6315789,12.05210526
1,2018/8/1 22:00,9.198421053,1098.894737,13.82105263
1,2018/8/1 22:10,9.3565,1156.1,14.0185
1,2018/8/1 22:20,10.139,1315.3,14.284
1,2018/8/1 22:30,9.7765,1293.85,14.401
1,2018/8/1 22:40,8.94,1061.85,13.804
1,2018/8/1 22:50,8.4815,906.4,13.213
1,2018/8/1 23:00,9.327368421,1100.631579,13.78684211
1,2018/8/1 23:10,9.541578947,1222.421053,14.17894737
1,2018/8/1 23:20,10.1575,1456.95,14.637
1,2018/8/1 23:30,10.53,1490.105263,14.74578947
1,2018/8/1 23:40,9.068,1047.8,13.6825
1,2018/8/1 23:50,8.512,881.3,13.1575
1,2018/8/2 0:00,9.380526316,1160.736842,13.95894737
1,2018/8/2 0:10,8.835,972.45,13.447
1,2018/8/2 0:20,9.0695,1045.9,13.7425
1,2018/8/2 0:30,8.094,801.85,12.725
1,2018/8/2 0:40,7.710526316,710.5263158,12.28578947
1,2018/8/2 0:50,6.9815,530.45,11.307
1,2018/8/2 1:00,7.2055,598.4,11.738
1,2018/8/2 1:10,7.812105263,745.8947368,12.43526316
1,2018/8/2 1:20,7.654,658.7,12.034
1,2018/8/2 1:30,7.6595,635.4,11.9455
1,2018/8/2 1:40,7.4965,597.65,11.6925
1,2018/8/2 1:50,7.9685,747.25,12.5265
1,2018/8/2 2:00,7.648421053,670.8421053,12.14210526
1,2018/8/2 2:10,7.885789474,722.6315789,12.39473684
1,2018/8/2 2:20,8.754,985.45,13.5255
1,2018/8/2 2:30,8.522105263,927.4736842,13.18052632
1,2018/8/2 2:40,8.3245,869.85,13.078
1,2018/8/2 2:50,9.921052632,1395.526316,14.44631579
1,2018/8/2 3:00,9.785,1337.7,14.4895
1,2018/8/2 3:10,10.805,1597.25,14.887
1,2018/8/2 3:20,10.3205,1469,14.702
1,2018/8/2 3:30,10.1945,1421.85,14.6025
1,2018/8/2 3:40,8.7615,980.7,13.2835
1,2018/8/2 3:50,8.1005,765.85,12.6265
1,2018/8/2 4:00,8.312631579,883.5263158,13.05526316
1,2018/8/2 4:10,9.268947368,1142.315789,13.96052632
1,2018/8/2 4:20,8.7035,959.1,13.4375
1,2018/8/2 4:30,7.646,727.35,12.423
1,2018/8/2 4:40,7.9205,832.75,12.875
1,2018/8/2 4:50,7.476315789,657.4736842,11.97789474
1,2018/8/2 5:00,5.923,326.15,9.935
1,2018/8/2 5:10,6.435,384.65,10.4015
1,2018/8/2 5:20,6.732,427.05,10.689
1,2018/8/2 5:30,6.4745,424.75,10.652
1,2018/8/2 5:40,5.564,276.05,9.6205
1,2018/8/2 5:50,5.571578947,253.9473684,9.454210526
1,2018/8/2 6:00,4.853684211,169.7894737,8.848947368
1,2018/8/2 6:10,5.114210526,230.9473684,9.288947368
1,2018/8/2 6:20,6.5585,421.25,10.6685
1,2018/8/2 6:30,6.028,363.85,10.257
1,2018/8/2 6:40,5.42,285.8,9.647
1,2018/8/2 6:50,5.1665,230.4,9.235
1,2018/8/2 7:00,4.238,160.7,8.8295
1,2018/8/2 7:10,5.7805,286.6,9.665
1,2018/8/2 7:20,6.244,399.55,10.4975
1,2018/8/2 7:30,5.535263158,276.5789474,9.589473684
1,2018/8/2 7:40,5.942105263,352.1578947,10.14842105
1,2018/8/2 7:50,5.3615,242.65,9.339
1,2018/8/2 8:00,5.2955,250.2,9.406
1,2018/8/2 8:10,5.1595,236.3,9.2695
1,2018/8/2 8:20,5.715,323.1,9.9305
1,2018/8/2 8:30,6.189473684,387.7368421,10.41210526
1,2018/8/2 8:40,7.926,869.45,12.8705
1,2018/8/2 8:50,6.282,394.55,10.445
1,2018/8/2 9:00,6.671052632,494.5789474,11.12368421
1,2018/8/2 9:10,6.207,416.85,10.528
1,2018/8/2 9:20,7.133,593.15,11.6615
1,2018/8/2 9:30,7.038,576.4,11.357
1,2018/8/2 9:40,7.3635,579.6,11.6145
1,2018/8/2 9:50,9.653,1232.35,13.873
1,2018/8/2 10:00,8.083157895,822.6315789,12.84894737
1,2018/8/2 10:10,8.7,964.7,13.3085
1,2018/8/2 10:20,8.57,928.1,13.275
1,2018/8/2 10:30,8.549,941.4,13.288
1,2018/8/2 10:40,7.4365,663.6,12.0085
1,2018/8/2 10:50,8.34,849.85,12.771
1,2018/8/2 11:00,9.586,1237.95,13.888
1,2018/8/2 11:10,9.5275,1218.85,14.0185
1,2018/8/2 11:20,7.770526316,702.0526316,12.18157895
1,2018/8/2 11:30,7.5085,669.45,12.104
1,2018/8/2 11:40,8.945,1145.4,13.854
1,2018/8/2 11:50,8.073,798.95,12.7245
1,2018/8/2 12:00,9.768,1354.05,14.5065
1,2018/8/2 12:10,9.1995,1253.4,14.249
1,2018/8/2 12:20,8.6725,1074.85,13.7305
1,2018/8/2 12:30,7.547,694.25,12.1645
1,2018/8/2 12:40,8.026,813.7,12.765
1,2018/8/2 12:50,8.222,897.1,13.0245
1,2018/8/2 13:00,9.4585,1192.35,14.008
1,2018/8/2 13:10,8.5205,935.65,13.022
1,2018/8/2 13:20,8.011,837.2,12.699
1,2018/8/2 13:30,7.8305,829.2,12.6605
1,2018/8/2 13:40,8.5715,970.5,13.152
1,2018/8/2 13:50,7.553,748.9,12.3775
1,2018/8/2 14:00,7.794,742.7,12.0445
1,2018/8/2 14:10,7.460526316,683.1052632,11.84631579
1,2018/8/2 14:20,6.701,439.3,10.759
1,2018/8/2 14:30,10.2045,1344.65,14.1775
1,2018/8/2 14:40,9.670555556,1305.055556,14.34777778
1,2018/8/2 14:50,8.7965,969.05,13.304
1,2018/8/2 15:00,8.4965,950,13.259
